"datetime","V1"
2020-03-24,3.56458333333333
2020-03-25,3.43157894736842
2020-03-26,3.30531914893617
2020-03-27,3.20425531914894
2020-03-28,3.23894736842105
2020-03-29,3.15851063829787
2020-03-30,3.23804347826087
2020-03-31,3.33085106382979
2020-04-01,3.24787234042553
2020-04-02,3.26777777777778
2020-04-03,3.28602150537634
2020-04-04,3.30111111111111
2020-04-05,3.340625
2020-04-06,3.4
2020-04-07,3.4125
2020-04-08,3.4505376344086
2020-04-09,3.43578947368421
2020-04-10,3.47204301075269
2020-04-11,3.48315789473684
2020-04-12,3.51157894736842
2020-04-13,3.54375
2020-04-14,3.76526315789474
2020-04-15,3.94583333333333
2020-04-16,3.89479166666667
2020-04-17,3.89789473684211
2020-04-18,3.91684210526316
2020-04-19,3.9
2020-04-20,3.9031914893617
2020-04-21,3.90842105263158
2020-04-22,3.86979166666667
2020-04-23,3.84042553191489
2020-04-24,3.84
2020-04-25,3.83229166666667
2020-04-26,3.83010752688172
2020-04-27,3.84285714285714
2020-04-28,3.87894736842105
2020-04-29,3.90208333333333
2020-04-30,3.93541666666667
2020-05-01,3.97291666666667
2020-05-02,3.99468085106383
2020-05-03,4.01145833333333
2020-05-04,4.05578947368421
2020-05-05,4.08854166666667
2020-05-06,4.10104166666667
2020-05-07,4.13578947368421
2020-05-08,4.18229166666667
2020-05-09,4.21684210526316
2020-05-10,4.25729166666667
2020-05-11,4.29270833333333
2020-05-12,4.30625
2020-05-13,4.33541666666667
2020-05-14,4.36354166666667
2020-05-15,4.37857142857143
2020-05-16,4.38636363636364
2020-05-17,4.40736842105263
2020-05-18,4.43617021276596
2020-05-19,4.46666666666667
2020-05-20,4.5
2020-05-21,4.509375
2020-05-22,4.58333333333333
2020-05-23,4.63229166666667
2020-05-24,4.69157894736842
2020-05-25,4.721875
2020-05-26,4.7978947368421
2020-05-27,4.86590909090909
2020-05-28,4.94042553191489
2020-05-29,4.98125
2020-05-30,5.07439024390244
2020-05-31,5.08854166666667
2020-06-01,5.12947368421053
2020-06-02,5.06666666666667
2020-06-03,5.07684210526316
2020-06-04,5.10425531914894
2020-06-05,5.115625
2020-06-06,5.134375
2020-06-07,5.19583333333333
2020-06-08,5.26276595744681
2020-06-09,5.28020833333333
2020-06-10,5.32947368421053
2020-06-11,5.42604166666667
2020-06-12,5.39462365591398
2020-06-13,5.41041666666667
2020-06-14,5.41052631578947
2020-06-15,4.36301369863014
2020-06-16,1.62708333333333
2020-06-17,1.721875
2020-06-18,1.76842105263158
2020-06-19,1.77263157894737
2020-06-20,1.81979166666667
2020-06-21,1.86236559139785
2020-06-22,1.915625
2020-06-23,1.96808510638298
2020-06-24,1.97052631578947
2020-06-25,2.00526315789474
2020-06-26,2.08020833333333
2020-06-27,2.11914893617021
2020-06-28,2.14315789473684
2020-06-29,2.19375
2020-06-30,2.26770833333333
2020-07-01,2.27083333333333
2020-07-02,2.29052631578947
2020-07-03,2.35157894736842
2020-07-04,2.38333333333333
2020-07-05,2.3936170212766
2020-07-06,2.421875
2020-07-07,2.44791666666667
2020-07-08,2.46947368421053
2020-07-09,2.52315789473684
2020-07-10,2.61379310344828
2020-07-13,2.71454545454545
2020-07-14,2.76458333333333
2020-07-15,2.90425531914894
2020-07-16,2.89479166666667
2020-07-17,2.86666666666667
2020-07-18,2.878125
2020-07-19,2.91666666666667
2020-07-20,2.93020833333333
2020-07-21,2.95212765957447
2020-07-22,2.9875
2020-07-23,3.00729166666667
2020-07-24,3.03723404255319
2020-07-25,3.05684210526316
2020-07-26,3.09157894736842
2020-07-27,3.12947368421053
2020-07-28,3.15368421052632
2020-07-29,3.18541666666667
2020-07-30,3.23854166666667
2020-07-31,3.24642857142857
2020-08-02,3.32857142857143
2020-08-03,3.33229166666667
2020-08-04,3.39052631578947
2020-08-05,3.41979166666667
2020-08-06,3.43854166666667
2020-08-07,3.4625
2020-08-08,3.48631578947368
2020-08-09,3.509375
2020-08-10,3.51354166666667
2020-08-11,3.54895833333333
2020-08-12,3.57473684210526
2020-08-13,3.60430107526882
2020-08-14,3.62
