"datetime","V1"
2019-09-13,30.3
2019-09-14,30.072
2019-09-15,30.0591666666667
2019-09-16,30.2295833333333
2019-09-17,30.2636
2019-09-18,30.1616666666667
2019-09-19,29.6760869565217
2019-09-20,29.3513043478261
2019-09-21,29.0070833333333
2019-09-22,28.8796
2019-09-23,28.7483333333333
2019-09-24,28.7170833333333
2019-09-25,28.8456
2019-09-26,29.1475
2019-09-27,29.365
2019-09-28,29.1066666666667
2019-09-29,28.9636
2019-09-30,28.9808695652174
2019-10-01,28.8848
2019-10-02,28.8616666666667
2019-10-03,28.908
2019-10-04,28.692
2019-10-05,28.6866666666667
2019-10-06,28.3830303030303
2019-10-07,28.17
2019-10-08,27.885
2019-10-09,27.7327083333333
2019-10-10,27.5010416666667
2019-10-11,27.3095833333333
2019-10-12,27.164375
2019-10-13,27.1320833333333
2019-10-14,27.2083333333333
2019-10-15,27.331875
2019-10-16,27.2897916666667
2019-10-17,27.0797916666667
2019-10-18,26.4791666666667
2019-10-19,25.9391666666667
2019-10-20,25.99625
2019-10-21,26.070625
2019-10-22,25.9402941176471
2019-10-23,NA
2019-10-24,NA
2019-10-25,NA
2019-10-26,NA
2019-10-27,25.931875
2019-10-28,26.0360416666667
2019-10-29,26.3891666666667
2019-10-30,26.7902083333333
2019-10-31,27.180625
2019-11-01,26.6260416666667
2019-11-02,25.579375
2019-11-03,24.825641025641
2019-11-04,24.310625
2019-11-05,24.1416666666667
2019-11-06,24.2525
2019-11-07,24.2641379310345
2019-11-08,NA
2019-11-09,NA
2019-11-10,23.0815789473684
2019-11-11,22.7241666666667
2019-11-12,22.75125
2019-11-13,22.0689583333333
2019-11-14,21.1516666666667
2019-11-15,20.7145833333333
2019-11-16,20.1539583333333
2019-11-17,19.2093333333333
2019-11-18,18.8435416666667
2019-11-19,18.7510416666667
2019-11-20,18.4777419354839
2019-11-21,NA
2019-11-22,NA
2019-11-23,NA
2019-11-24,NA
2019-11-25,NA
2019-11-26,18.4523076923077
2019-11-27,18.2777083333333
2019-11-28,18.6770833333333
2019-11-29,18.749375
2019-11-30,18.6591666666667
2019-12-01,18.9370833333333
2019-12-02,19.0847916666667
2019-12-03,18.3541666666667
2019-12-04,17.7086363636364
2019-12-05,17.3270833333333
2019-12-06,17.120625
2019-12-07,17.0735416666667
2019-12-08,17.090625
2019-12-09,17.614375
2019-12-10,18.0910416666667
2019-12-11,18.5172916666667
2019-12-12,17.8633333333333
2019-12-13,17.8922916666667
2019-12-14,18.2670833333333
2019-12-15,18.1897916666667
2019-12-16,18.1385416666667
2019-12-17,18.7275
2019-12-18,18.8689743589744
2019-12-19,NA
2019-12-20,NA
2019-12-21,NA
2019-12-22,NA
2019-12-23,NA
2019-12-24,NA
2019-12-25,NA
2019-12-26,NA
2019-12-27,NA
2019-12-28,NA
2019-12-29,NA
2019-12-30,NA
2019-12-31,19.288
2020-01-01,18.4883333333333
2020-01-02,18.2291111111111
2020-01-03,18.9708
2020-01-04,19.5345833333333
2020-01-05,18.57
2020-01-06,17.9060416666667
2020-01-07,17.6052083333333
2020-01-08,17.355625
2020-01-09,16.9716666666667
2020-01-10,17.1995833333333
2020-01-11,18.0468965517241
2020-01-12,18.7616666666667
2020-01-13,19.2129166666667
2020-01-14,19.6272916666667
2020-01-15,20.0010416666667
2020-01-16,20.4372916666667
2020-01-17,20.0520689655172
2020-01-18,19.3547916666667
2020-01-19,19.473125
2020-01-20,18.4186956521739
2020-01-21,17.6708333333333
2020-01-22,16.4168085106383
2020-01-23,15.7535
2020-01-24,15.8858333333333
2020-01-25,16.1733333333333
2020-01-26,16.034375
2020-01-27,16.0085416666667
2020-01-28,15.9960416666667
2020-01-29,15.8095454545455
2020-01-30,15.5172916666667
2020-01-31,15.4695833333333
2020-02-01,15.53
2020-02-02,15.4776923076923
2020-02-03,15.4058333333333
2020-02-04,15.6877083333333
2020-02-05,16.1010416666667
2020-02-06,16.9916666666667
2020-02-07,17.4260416666667
2020-02-08,16.756875
2020-02-09,16.7647916666667
2020-02-10,17.063125
2020-02-11,17.8702083333333
2020-02-12,18.3835483870968
2020-02-13,NA
2020-02-14,NA
2020-02-15,NA
2020-02-16,NA
2020-02-17,18.8472222222222
2020-02-18,19.1360416666667
2020-02-19,19.628125
2020-02-20,20.2877083333333
2020-02-21,19.155
2020-02-22,17.5166666666667
2020-02-23,17.2170833333333
2020-02-24,17.6195833333333
2020-02-25,17.9351063829787
2020-02-26,18.0695833333333
2020-02-27,17.7610416666667
2020-02-28,17.420625
2020-02-29,17.1645833333333
2020-03-01,17.0341666666667
2020-03-02,17.35375
2020-03-03,17.8639583333333
2020-03-04,18.9333333333333
2020-03-05,20.2035416666667
2020-03-06,20.5972916666667
2020-03-07,19.2745833333333
2020-03-08,18.411875
2020-03-09,18.275
2020-03-10,18.5775
2020-03-11,19.0547916666667
2020-03-12,19.658125
2020-03-13,20.1864583333333
2020-03-14,20.8079166666667
2020-03-15,21.433125
2020-03-16,22.2272916666667
2020-03-17,22.726875
2020-03-18,23.2545833333333
2020-03-19,23.6102083333333
2020-03-20,24.03125
2020-03-21,24.270625
2020-03-22,24.541875
2020-03-23,24.971875
2020-03-24,25.2727083333333
2020-03-25,24.98
2020-03-26,25.03875
2020-03-27,25.34375
2020-03-28,25.836875
2020-03-29,26.2254166666667
2020-03-30,26.555
2020-03-31,26.64625
2020-04-01,25.5939583333333
2020-04-02,24.9054166666667
2020-04-03,24.685625
2020-04-04,24.6960416666667
2020-04-05,24.6360416666667
2020-04-06,24.2952083333333
2020-04-07,24.2904166666667
2020-04-08,24.845
2020-04-09,25.2735416666667
